Word;Count;Sentiment Label
budget;3;TOTAL
restriction;2;TOTAL
growth;105;TOTAL
opportunities;94;TOTAL
tech;38;TOTAL
leadership;50;TOTAL
management;236;TOTAL
positions;15;TOTAL
robust;2;TOTAL
approaches;6;TOTAL
software;12;TOTAL
development;48;TOTAL
innovative;19;TOTAL
strong;42;TOTAL
ecosystem;3;TOTAL
within;33;TOTAL
culture;209;TOTAL
good;341;TOTAL
monthly;4;TOTAL
healthcare;4;TOTAL
stipendthat;2;TOTAL
like;125;TOTAL
environment;173;TOTAL
please;11;TOTAL
find;63;TOTAL
another;28;TOTAL
job;133;TOTAL
company;503;TOTAL
rhythm;1;TOTAL
well;83;TOTAL
date;7;TOTAL
smooth;5;TOTAL
onboarding;27;TOTAL
bonuses;32;TOTAL
flexibility;32;TOTAL
motivating;2;TOTAL
challenging;37;TOTAL
welcoming;8;TOTAL
session;1;TOTAL
environmentgood;2;TOTAL
true;28;TOTAL
operates;1;TOTAL
agile;13;TOTAL
great;299;TOTAL
technology;12;TOTAL
lots;69;TOTAL
grow;59;TOTAL
move;24;TOTAL
europe;7;TOTAL
interested;13;TOTAL
22;3;TOTAL
days;38;TOTAL
pto;2;TOTAL
generous;3;TOTAL
amounts;2;TOTAL
money;16;TOTAL
allocate;1;TOTAL
benefits;94;TOTAL
basis;12;TOTAL
european;5;TOTAL
takes;13;TOTAL
employee;43;TOTAL
wellness;2;TOTAL
seriously;10;TOTAL
fast;149;TOTAL
paced;55;TOTAL
fosters;1;TOTAL
personal;29;TOTAL
professional;27;TOTAL
exposure;17;TOTAL
industries;1;TOTAL
accomplished;2;TOTAL
individuals;13;TOTAL
salary;141;TOTAL
schedule;20;TOTAL
life;140;TOTAL
balance;108;TOTAL
product;207;TOTAL
exciting;26;TOTAL
amazing;48;TOTAL
success;10;TOTAL
overwhelming;8;TOTAL
far;37;TOTAL
steep;13;TOTAL
curve;18;TOTAL
mostly;18;TOTAL
knowledgeable;7;TOTAL
talented;31;TOTAL
driven;62;TOTAL
coworkers;9;TOTAL
dev;6;TOTAL
qa;20;TOTAL
design;14;TOTAL
either;10;TOTAL
best;81;TOTAL
self;16;TOTAL
catch;5;TOTAL
pretty;27;TOTAL
otherwise;11;TOTAL
chance;20;TOTAL
fired;52;TOTAL
looks;6;TOTAL
resume;4;TOTAL
plenty;12;TOTAL
startups;9;TOTAL
beyond;18;TOTAL
want;83;TOTAL
due;42;TOTAL
revolut;193;TOTAL
fame;1;TOTAL
hard;76;TOTAL
working;225;TOTAL
freedom;10;TOTAL
expressing;1;TOTAL
choice;12;TOTAL
ability;21;TOTAL
make;74;TOTAL
direct;21;TOTAL
impact;33;TOTAL
believe;16;TOTAL
higher;19;TOTAL
cares;19;TOTAL
opinions;8;TOTAL
processes;59;TOTAL
time;153;TOTAL
finding;4;TOTAL
successful;8;TOTAL
enterpreneurs;1;TOTAL
leaders;33;TOTAL
employers;6;TOTAL
care;60;TOTAL
listen;10;TOTAL
also;67;TOTAL
agrees;1;TOTAL
least;16;TOTAL
brutally;1;TOTAL
honest;19;TOTAL
instead;22;TOTAL
tiptoeing;1;TOTAL
around;44;TOTAL
skill;6;TOTAL
personally;8;TOTAL
admire;1;TOTAL
field;4;TOTAL
expertise;6;TOTAL
parts;7;TOTAL
bigger;10;TOTAL
structure;35;TOTAL
encouraged;14;TOTAL
explore;3;TOTAL
contribute;5;TOTAL
london;11;TOTAL
accommodation;2;TOTAL
office;109;TOTAL
even;106;TOTAL
better;55;TOTAL
interesting;63;TOTAL
area;6;TOTAL
carrier;3;TOTAL
progressionmanagerworking;1;TOTAL
cultureteam;1;TOTAL
partiescompany;1;TOTAL
rewards;5;TOTAL
flexible;38;TOTAL
hours;151;TOTAL
entered;1;TOTAL
us;29;TOTAL
market;44;TOTAL
potential;16;TOTAL
issue;14;TOTAL
stock;21;TOTAL
options;38;TOTAL
limited;18;TOTAL
supplybleeding;1;TOTAL
edge;5;TOTAL
lightning;1;TOTAL
deploymentremote;1;TOTAL
preferredsmall;1;TOTAL
contributesunlimited;1;TOTAL
possibilities;5;TOTAL
goal;14;TOTAL
oriented;13;TOTAL
fair;9;TOTAL
base;14;TOTAL
compensation;39;TOTAL
packages;1;TOTAL
include;5;TOTAL
medical;8;TOTAL
dental;2;TOTAL
401k;1;TOTAL
hires;10;TOTAL
brilliant;7;TOTAL
beautiful;5;TOTAL
offices;18;TOTAL
projects;59;TOTAL
ambitious;36;TOTAL
plans;14;TOTAL
hr;65;TOTAL
nice;93;TOTAL
communicative;1;TOTAL
though;15;TOTAL
located;1;TOTAL
country;7;TOTAL
position;20;TOTAL
based;36;TOTAL
poor;50;TOTAL
decision;26;TOTAL
full;28;TOTAL
playersgood;1;TOTAL
benefit;4;TOTAL
learn;99;TOTAL
opinion;28;TOTAL
valued;18;TOTAL
many;106;TOTAL
employees;123;TOTAL
fun;28;TOTAL
watch;7;TOTAL
develop;29;TOTAL
quickly;27;TOTAL
selective;1;TOTAL
process;84;TOTAL
keeps;5;TOTAL
informed;5;TOTAL
times;46;TOTAL
status;2;TOTAL
candidacy;1;TOTAL
meets;3;TOTAL
deadlines;25;TOTAL
commit;2;TOTAL
perfect;22;TOTAL
place;93;TOTAL
land;1;TOTAL
dream;3;TOTAL
breeze;1;TOTAL
responsive;3;TOTAL
trying;20;TOTAL
change;67;TOTAL
world;25;TOTAL
anywhere;7;TOTAL
take;48;TOTAL
dog;3;TOTAL
genuinely;4;TOTAL
improve;19;TOTAL
image;3;TOTAL
globally;6;TOTAL
recognised;5;TOTAL
brand;25;TOTAL
leader;15;TOTAL
neobank;1;TOTAL
space2;1;TOTAL
especially;20;TOTAL
comes;23;TOTAL
leave;41;TOTAL
3;40;TOTAL
arrangements;1;TOTAL
colleaguesyou;1;TOTAL
tasks;40;TOTAL
decent;24;TOTAL
opportunity;57;TOTAL
beginning;6;TOTAL
careergreat;1;TOTAL
overall;20;TOTAL
feel;53;TOTAL
making;24;TOTAL
difference;12;TOTAL
marketperformance;1;TOTAL
proper;16;TOTAL
professionalism;4;TOTAL
security;16;TOTAL
probation;24;TOTAL
kpi;38;TOTAL
meet;24;TOTAL
providing;5;TOTAL
2nd;1;TOTAL
pip;3;TOTAL
thing;46;TOTAL
progressive;1;TOTAL
minded;15;TOTAL
vacations;1;TOTAL
gives;11;TOTAL
confidence;1;TOTAL
trust;16;TOTAL
love;22;TOTAL
accessible;1;TOTAL
eager;2;TOTAL
help;56;TOTAL
bring;4;TOTAL
ideas;21;TOTAL
table;4;TOTAL
add;4;TOTAL
value;26;TOTAL
excited;3;TOTAL
firm;4;TOTAL
age;4;TOTAL
global;18;TOTAL
mobility;3;TOTAL
dynamic;22;TOTAL
energetic;4;TOTAL
possibility;22;TOTAL
inside;10;TOTAL
autonomy;28;TOTAL
meritocracy;3;TOTAL
model;1;TOTAL
class;9;TOTAL
start;50;TOTAL
envirnoment;1;TOTAL
financial;13;TOTAL
services;6;TOTAL
application;2;TOTAL
users;3;TOTAL
countries;8;TOTAL
one;136;TOTAL
super;20;TOTAL
friendly;41;TOTAL
judgments;1;TOTAL
regarding;9;TOTAL
person;30;TOTAL
made;30;TOTAL
anyone;21;TOTAL
safe;1;TOTAL
belong;3;TOTAL
big;63;TOTAL
family;4;TOTAL
thank;3;TOTAL
everybody;5;TOTAL
finance;10;TOTAL
feels;14;TOTAL
giving;12;TOTAL
much;91;TOTAL
little;49;TOTAL
earth;1;TOTAL
awesome;20;TOTAL
ambition;11;TOTAL
highlight;1;TOTAL
always;55;TOTAL
something;47;TOTAL
stuck;3;TOTAL
things;136;TOTAL
normally;2;TOTAL
industry;12;TOTAL
po;17;TOTAL
trusts;2;TOTAL
autonomous;4;TOTAL
often;31;TOTAL
becomes;7;TOTAL
glorified;2;TOTAL
projected;2;TOTAL
manager;63;TOTAL
juggle;2;TOTAL
competing;2;TOTAL
initiatives;6;TOTAL
stakeholders;5;TOTAL
means;28;TOTAL
drive;17;TOTAL
case;17;TOTAL
decisions;30;TOTAL
act;8;TOTAL
independently;2;TOTAL
heard;11;TOTAL
rumours;2;TOTAL
toxic;42;TOTAL
crazy;13;TOTAL
encountered;2;TOTAL
think;64;TOTAL
motivated;13;TOTAL
expects;6;TOTAL
9;25;TOTAL
5;37;TOTAL
extra;31;TOTAL
senior;69;TOTAL
fincrime;6;TOTAL
building;17;TOTAL
ensure;3;TOTAL
compliance;7;TOTAL
minimise;2;TOTAL
business;55;TOTAL
risk;9;TOTAL
deliver;27;TOTAL
customers;23;TOTAL
first;39;TOTAL
joined;21;TOTAL
absolutely;14;TOTAL
mutual;2;TOTAL
respect;10;TOTAL
collaborative;5;TOTAL
spirit;11;TOTAL
solving;5;TOTAL
problems;30;TOTAL
high;148;TOTAL
startup;24;TOTAL
career;76;TOTAL
endless;1;TOTAL
everyday;13;TOTAL
motivates;1;TOTAL
harder;5;TOTAL
fantastic;10;TOTAL
privileged;1;TOTAL
stable;3;TOTAL
employment;6;TOTAL
lovely;4;TOTAL
growinglots;1;TOTAL
potentialsuper;1;TOTAL
real;31;TOTAL
professionals;8;TOTAL
impactflexible;1;TOTAL
friendliest;1;TOTAL
ever;31;TOTAL
mind;15;TOTAL
set;42;TOTAL
rewarded2;2;TOTAL
quick;8;TOTAL
promotions3;2;TOTAL
clear;45;TOTAL
road;3;TOTAL
map;2;TOTAL
need;73;TOTAL
order;15;TOTAL
progress;6;TOTAL
next;34;TOTAL
level4;2;TOTAL
candidates;5;TOTAL
break;11;TOTAL
career5;2;TOTAL
excellent;21;TOTAL
maternity;3;TOTAL
policy6;2;TOTAL
policy7;2;TOTAL
flexible8;2;TOTAL
lets;2;TOTAL
60;5;TOTAL
outside;17;TOTAL
year9;2;TOTAL
invests;2;TOTAL
jobs;11;TOTAL
easier10;2;TOTAL
recruitment;33;TOTAL
incentives;1;TOTAL
performing;13;TOTAL
cash;5;TOTAL
shares;11;TOTAL
owner;17;TOTAL
part;44;TOTAL
designs;2;TOTAL
implementation;7;TOTAL
operations;8;TOTAL
maintenance;1;TOTAL
aligning;1;TOTAL
internal;40;TOTAL
end;44;TOTAL
external;5;TOTAL
top;50;TOTAL
talent;15;TOTAL
engineers;20;TOTAL
managers;89;TOTAL
etc;27;TOTAL
cool;22;TOTAL
merchandise;2;TOTAL
hurray;2;TOTAL
recognition;17;TOTAL
staff;29;TOTAL
pace;18;TOTAL
responsibility;30;TOTAL
values;22;TOTAL
done;62;TOTAL
impressive;3;TOTAL
intellectual;2;TOTAL
colleagues;72;TOTAL
north;2;TOTAL
incredibly;8;TOTAL
transparent;20;TOTAL
say;51;TOTAL
mean;18;TOTAL
less;29;TOTAL
politics;16;TOTAL
banks;8;TOTAL
genuine;2;TOTAL
home;37;TOTAL
supported;1;TOTAL
cocerning;1;TOTAL
accomodation;1;TOTAL
polish;11;TOTAL
language;11;TOTAL
environmentinteresting;1;TOTAL
domaingood;1;TOTAL
multiple;13;TOTAL
package;13;TOTAL
sphere;1;TOTAL
qualified;4;TOTAL
developers;20;TOTAL
quality;34;TOTAL
code;14;TOTAL
architecture;2;TOTAL
perks;44;TOTAL
peopletaking;1;TOTAL
ownership;21;TOTAL
projectslots;1;TOTAL
gym;4;TOTAL
membership;3;TOTAL
food;14;TOTAL
100;25;TOTAL
wfh;4;TOTAL
26;1;TOTAL
plus;13;TOTAL
bank;14;TOTAL
holidays;5;TOTAL
room;21;TOTAL
soft;6;TOTAL
skills;54;TOTAL
average;20;TOTAL
project;17;TOTAL
delivery;15;TOTAL
chaotic;24;TOTAL
diverse;7;TOTAL
backgrounds;2;TOTAL
way;63;TOTAL
propel;1;TOTAL
location;9;TOTAL
colleaguesa;1;TOTAL
consumer;3;TOTAL
banking;8;TOTAL
app;6;TOTAL
wow;5;TOTAL
events;8;TOTAL
progression;28;TOTAL
peoplecommitted;1;TOTAL
peersopportunities;1;TOTAL
sense;24;TOTAL
belonging;5;TOTAL
communication;50;TOTAL
would;55;TOTAL
def;1;TOTAL
recommend;13;TOTAL
achievers;2;TOTAL
data;17;TOTAL
backed;1;TOTAL
numbers;12;TOTAL
free;44;TOTAL
cereal;7;TOTAL
wherever;1;TOTAL
perform;12;TOTAL
advance;5;TOTAL
quicklyunrivalled;1;TOTAL
ambitionsteep;1;TOTAL
curvesmartest;1;TOTAL
withownership;1;TOTAL
expand;2;TOTAL
giant;3;TOTAL
soon;7;TOTAL
started;14;TOTAL
actually;25;TOTAL
entire;4;TOTAL
everything;82;TOTAL
expected;26;TOTAL
wanted;7;TOTAL
pay;58;TOTAL
remotegrowth;1;TOTAL
salarynice;3;TOTAL
enviroment;3;TOTAL
organisation;29;TOTAL
ship;6;TOTAL
products;21;TOTAL
pushed;6;TOTAL
goals;47;TOTAL
objectives;5;TOTAL
reach;22;TOTAL
surrounded;15;TOTAL
freezy;2;TOTAL
drinks;10;TOTAL
coffe;2;TOTAL
wfmi;2;TOTAL
6;22;TOTAL
months;43;TOTAL
grew;2;TOTAL
watched;4;TOTAL
peers;11;TOTAL
salaryyoung;1;TOTAL
emvironmenthealth;1;TOTAL
insurancemeal;1;TOTAL
allowance;5;TOTAL
cardcomputer;1;TOTAL
provided;18;TOTAL
bar;6;TOTAL
entrepreneurial;6;TOTAL
inspiring;4;TOTAL
vision;15;TOTAL
truly;10;TOTAL
built;6;TOTAL
21st;2;TOTAL
century;3;TOTAL
offering;4;TOTAL
every;83;TOTAL
shorter;4;TOTAL
period;23;TOTAL
prepares;2;TOTAL
enough;54;TOTAL
youre;1;TOTAL
old;1;TOTAL
performance;85;TOTAL
since;34;TOTAL
18;2;TOTAL
never;54;TOTAL
stressful;21;TOTAL
situation;10;TOTAL
fits;1;TOTAL
needs;19;TOTAL
depends;13;TOTAL
two;15;TOTAL
per;11;TOTAL
year;19;TOTAL
fully;8;TOTAL
remotely;12;TOTAL
entrepreneur;1;TOTAL
players;35;TOTAL
nothing;54;TOTAL
paid;22;TOTAL
12;17;TOTAL
annum;2;TOTAL
going;39;TOTAL
conditions;10;TOTAL
workingsupportive;1;TOTAL
environmentteam;1;TOTAL
available;14;TOTAL
pros;15;TOTAL
crucial;2;TOTAL
deliverables;7;TOTAL
across;15;TOTAL
levels;15;TOTAL
form;11;TOTAL
employeeswork;1;TOTAL
cultureatmosphere;1;TOTAL
highly;25;TOTAL
co;4;TOTAL
workers;9;TOTAL
clever;3;TOTAL
access;7;TOTAL
coworking;1;TOTAL
spaces;3;TOTAL
rewarded;6;TOTAL
fresh;4;TOTAL
changing;15;TOTAL
jump;4;TOTAL
voice;2;TOTAL
ups;6;TOTAL
information;31;TOTAL
systemised;2;TOTAL
told;26;TOTAL
follow;15;TOTAL
manner;10;TOTAL
trainers;2;TOTAL
programme;2;TOTAL
relocation;9;TOTAL
different;59;TOTAL
department;25;TOTAL
still;75;TOTAL
mature;5;TOTAL
create;8;TOTAL
path;8;TOTAL
challenges;21;TOTAL
depending;6;TOTAL
synergy;1;TOTAL
support;65;TOTAL
network;1;TOTAL
newcomers;1;TOTAL
forever;2;TOTAL
meal;2;TOTAL
chances;3;TOTAL
representatives;2;TOTAL
level;39;TOTAL
various;5;TOTAL
departments;25;TOTAL
improvement;13;TOTAL
crime;1;TOTAL
maybe;15;TOTAL
coffee;5;TOTAL
exploiting;1;TOTAL
salaries;23;TOTAL
possibilitieshumble;2;TOTAL
teamcompetitive;2;TOTAL
packeagepossibility;2;TOTAL
processesvery;2;TOTAL
matespositive;1;TOTAL
newest;2;TOTAL
equipment;6;TOTAL
biggest;3;TOTAL
evolving;5;TOTAL
buisness;1;TOTAL
lucky;6;TOTAL
matters;12;TOTAL
received;4;TOTAL
past;7;TOTAL
definitely;13;TOTAL
complain;5;TOTAL
portugal;4;TOTAL
capable;5;TOTAL
impactful;6;TOTAL
manage;34;TOTAL
else;34;TOTAL
cant;4;TOTAL
anything;51;TOTAL
become;14;TOTAL
major;8;TOTAL
con;8;TOTAL
hyper;11;TOTAL
companyfocus;1;TOTAL
point;31;TOTAL
valuable;8;TOTAL
stick;6;TOTAL
long;88;TOTAL
vest;1;TOTAL
sales;2;TOTAL
matt;1;TOTAL
quite;39;TOTAL
offset;1;TOTAL
earning;8;TOTAL
almost;12;TOTAL
share;11;TOTAL
partnership;1;TOTAL
multinational;4;TOTAL
young;32;TOTAL
culturelots;2;TOTAL
officecompetitive;2;TOTAL
multisport;3;TOTAL
luxmed;3;TOTAL
limitsmulticulturaldata;2;TOTAL
talents;5;TOTAL
happy;13;TOTAL
half;4;TOTAL
analyst;3;TOTAL
progrès;1;TOTAL
meritocratic;9;TOTAL
experts;4;TOTAL
2;44;TOTAL
month;19;TOTAL
abroad;7;TOTAL
teamwork;7;TOTAL
international;20;TOTAL
positive;19;TOTAL
caring;6;TOTAL
mindset;11;TOTAL
experienced;15;TOTAL
technical;20;TOTAL
background;5;TOTAL
pick;4;TOTAL
knowledge;21;TOTAL
moves;10;TOTAL
millions;5;TOTAL
use;31;TOTAL
motivation;7;TOTAL
fear;23;TOTAL
sort;9;TOTAL
lowest;4;TOTAL
rating;3;TOTAL
truth;4;TOTAL
masked;1;TOTAL
smiles;2;TOTAL
problem;27;TOTAL
guy;6;TOTAL
charge;7;TOTAL
morale;6;TOTAL
asked;10;TOTAL
glassdoor;7;TOTAL
review;35;TOTAL
slack;22;TOTAL
know;72;TOTAL
happiest;1;TOTAL
others;18;TOTAL
stake;3;TOTAL
see;55;TOTAL
8;16;TOTAL
stars;2;TOTAL
0;8;TOTAL
unlimited;2;TOTAL
breakfast;6;TOTAL
availablecompany;1;TOTAL
initiative;8;TOTAL
reinvent;2;TOTAL
bikes;2;TOTAL
workinggood;1;TOTAL
tangible;3;TOTAL
ping;4;TOTAL
pong;4;TOTAL
fifa;1;TOTAL
domains;1;TOTAL
feet;1;TOTAL
wet;1;TOTAL
areas;7;TOTAL
welcomed;3;TOTAL
minute;5;TOTAL
motivate;4;TOTAL
organised;9;TOTAL
structured;10;TOTAL
bonus;29;TOTAL
policy;12;TOTAL
learnt;5;TOTAL
technologygreat;2;TOTAL
peopleyou;2;TOTAL
referral;4;TOTAL
program;6;TOTAL
teamamazing;1;TOTAL
infrastructureget;1;TOTAL
prosability;1;TOTAL
abroadexcellent;1;TOTAL
learnbrilliant;1;TOTAL
vacationssuper;1;TOTAL
benefitseasy;1;TOTAL
run;9;TOTAL
aggressive;20;TOTAL
right;29;TOTAL
dinner;8;TOTAL
cannot;14;TOTAL
years;22;TOTAL
fromabroad;1;TOTAL
allows;4;TOTAL
travel;8;TOTAL
depend;6;TOTAL
chair;1;TOTAL
hot;5;TOTAL
meals;3;TOTAL
totally;8;TOTAL
matter;28;TOTAL
intentionsbut;1;TOTAL
course;8;TOTAL
workload;19;TOTAL
certain;13;TOTAL
pressure;48;TOTAL
applied;5;TOTAL
responsible;7;TOTAL
helpful;13;TOTAL
role;27;TOTAL
speed;13;TOTAL
tier;1;TOTAL
objective;5;TOTAL
short;14;TOTAL
companies;34;TOTAL
offer;19;TOTAL
hands;3;TOTAL
multinationality;2;TOTAL
main;4;TOTAL
focus;45;TOTAL
shipping;1;TOTAL
open;26;TOTAL
reachable;3;TOTAL
via;5;TOTAL
offered;3;TOTAL
including;9;TOTAL
late;18;TOTAL
night;14;TOTAL
taxi;9;TOTAL
dinners;6;TOTAL
loads;4;TOTAL
grwing;2;TOTAL
complete;17;TOTAL
prepared;8;TOTAL
workplace;11;TOTAL
makes;31;TOTAL
sure;10;TOTAL
supportive;9;TOTAL
flows;1;TOTAL
updated;2;TOTAL
correctly;4;TOTAL
yet;29;TOTAL
seems;21;TOTAL
wfm;1;TOTAL
profesionals;1;TOTAL
small;23;TOTAL
groups;3;TOTAL
instructors;2;TOTAL
internally;8;TOTAL
externally;7;TOTAL
approach;21;TOTAL
express;3;TOTAL
important;24;TOTAL
competetive;3;TOTAL
outstanding;3;TOTAL
strongest;2;TOTAL
surrounding;2;TOTAL
conquer;2;TOTAL
peopleoutstanding;1;TOTAL
innovation;7;TOTAL
comptetive;1;TOTAL
hired;20;TOTAL
businessgood;1;TOTAL
leadershipautonomy;1;TOTAL
benefitscareer;1;TOTAL
option;10;TOTAL
deliveroo;11;TOTAL
tea;5;TOTAL
snacks;9;TOTAL
socials;2;TOTAL
holiday;6;TOTAL
systems;10;TOTAL
flixibility;1;TOTAL
metal;7;TOTAL
card;5;TOTAL
somewhere;5;TOTAL
may;38;TOTAL
sharing;3;TOTAL
refreshing;6;TOTAL
growing;44;TOTAL
glad;3;TOTAL
engineering;22;TOTAL
assetsgood;1;TOTAL
communicationamazing;1;TOTAL
outlook;2;TOTAL
executives;7;TOTAL
rich;2;TOTAL
unique;2;TOTAL
strive;1;TOTAL
environmentmultitaskingability;1;TOTAL
variety;3;TOTAL
uk;9;TOTAL
promoted;23;TOTAL
given;23;TOTAL
modern;14;TOTAL
technologies;6;TOTAL
practices;9;TOTAL
wage;4;TOTAL
treated;18;TOTAL
number;9;TOTAL
rest;5;TOTAL
secondary;1;TOTAL
abusive;1;TOTAL
hire;28;TOTAL
fire;31;TOTAL
mentality;10;TOTAL
destroys;1;TOTAL
cv;17;TOTAL
recognizable;2;TOTAL
biannual;4;TOTAL
game;13;TOTAL
likely;8;TOTAL
everywhere;4;TOTAL
diversity;19;TOTAL
inclusion;11;TOTAL
payment;2;TOTAL
intense;5;TOTAL
intensity;2;TOTAL
terrific;1;TOTAL
intellectually;1;TOTAL
stimulated;1;TOTAL
achievable;3;TOTAL
kpis;91;TOTAL
fairly;6;TOTAL
exceptionally;2;TOTAL
technically;2;TOTAL
scalability;3;TOTAL
solve;16;TOTAL
pre;8;TOTAL
covid;13;TOTAL
greenfield;3;TOTAL
colleaguesopportunities;2;TOTAL
ideasgood;2;TOTAL
degree;5;TOTAL
supportcool;2;TOTAL
vs;4;TOTAL
officeclear;2;TOTAL
direction;14;TOTAL
visioncustomer;2;TOTAL
payremote;2;TOTAL
workhard;2;TOTAL
forward;12;TOTAL
thinking;12;TOTAL
earn;1;TOTAL
boarding;5;TOTAL
name;11;TOTAL
put;21;TOTAL
relatively;6;TOTAL
pays;4;TOTAL
dedicated;5;TOTAL
peopleloads;1;TOTAL
dive;1;TOTAL
intogood;1;TOTAL
skilled;10;TOTAL
focused;28;TOTAL
demanding;20;TOTAL
known;5;TOTAL
codebase;2;TOTAL
min;1;TOTAL
framework;8;TOTAL
developmentgreat;1;TOTAL
24;11;TOTAL
7;18;TOTAL
atmoshperepossibility;1;TOTAL
involved;12;TOTAL
despite;12;TOTAL
automation;2;TOTAL
porto;5;TOTAL
community;4;TOTAL
advanced;6;TOTAL
applicationsbetter;2;TOTAL
environmentdiversifiedbetter;2;TOTAL
culturebetter;2;TOTAL
amenities;3;TOTAL
kind;22;TOTAL
understanding;9;TOTAL
deserve;4;TOTAL
arms;1;TOTAL
roll;1;TOTAL
release;2;TOTAL
engaging;1;TOTAL
helps;1;TOTAL
settle;2;TOTAL
automated;5;TOTAL
independency;1;TOTAL
honesty;1;TOTAL
transparency;6;TOTAL
folks;7;TOTAL
surely;1;TOTAL
attracts;1;TOTAL
scale;4;TOTAL
equipped;3;TOTAL
hardware;3;TOTAL
comfortably;2;TOTAL
worth;14;TOTAL
mentioning;1;TOTAL
fruit;1;TOTAL
basket;1;TOTAL
kitchen;4;TOTAL
slick;1;TOTAL
exactly;8;TOTAL
throw;1;TOTAL
comfort;2;TOTAL
zone;3;TOTAL
enjoy;10;TOTAL
equity;2;TOTAL
ipo;3;TOTAL
fintechs;3;TOTAL
later;7;TOTAL
complaining;2;TOTAL
yes;17;TOTAL
google;4;TOTAL
compared;16;TOTAL
ib;1;TOTAL
consulting;2;TOTAL
colloborative;2;TOTAL
enviornment;2;TOTAL
worlds;3;TOTAL
companiesbenefits;2;TOTAL
decide;5;TOTAL
additional;18;TOTAL
hour;14;TOTAL
fleixble;2;TOTAL
might;33;TOTAL
functions;2;TOTAL
comparative;2;TOTAL
wants;11;TOTAL
step;6;TOTAL
aml;2;TOTAL
gain;9;TOTAL
used;29;TOTAL
large;11;TOTAL
scalestrong;2;TOTAL
cultureknowledgeable;2;TOTAL
engineersautonomy;2;TOTAL
limit;5;TOTAL
thingswellbeing;2;TOTAL
rewarding;9;TOTAL
performanceyou;2;TOTAL
increase;3;TOTAL
seniority;8;TOTAL
responsibilities;18;TOTAL
generally;6;TOTAL
ambitions;4;TOTAL
ongoing;2;TOTAL
features;18;TOTAL
entering;2;TOTAL
markets;2;TOTAL
rather;37;TOTAL
changed;16;TOTAL
incumbents;2;TOTAL
bit;40;TOTAL
scared;9;TOTAL
negative;14;TOTAL
reviews;34;TOTAL
read;16;TOTAL
joining;15;TOTAL
isolated;4;TOTAL
cases;6;TOTAL
happen;9;TOTAL
impression;4;TOTAL
joiner;3;TOTAL
traveling;2;TOTAL
purpose;2;TOTAL
effective;3;TOTAL
policies;4;TOTAL
execution;4;TOTAL
quantity;6;TOTAL
rapidly;13;TOTAL
results;36;TOTAL
excellently;1;TOTAL
spot;2;TOTAL
sessions;4;TOTAL
induction;4;TOTAL
orientation;1;TOTAL
familiarising;1;TOTAL
system;19;TOTAL
provision;1;TOTAL
necessary;5;TOTAL
shared;7;TOTAL
orientationfriendly;1;TOTAL
atmosphereprofessional;1;TOTAL
workhybrid;1;TOTAL
contracts;1;TOTAL
officepossibility;1;TOTAL
professionally;6;TOTAL
disciplines;1;TOTAL
intelligent;9;TOTAL
gave;3;TOTAL
router;1;TOTAL
people2;1;TOTAL
mentally;2;TOTAL
challenging3;1;TOTAL
build;16;TOTAL
strategy;12;TOTAL
aiming;1;TOTAL
maintain;4;TOTAL
amount;15;TOTAL
ui;1;TOTAL
tests;2;TOTAL
balanceremote;1;TOTAL
possibilitycareer;1;TOTAL
show;10;TOTAL
sufficient;3;TOTAL
superapp;1;TOTAL
unlike;1;TOTAL
colleagueworking;1;TOTAL
culturelearning;1;TOTAL
supportsalaryinsightsteam;1;TOTAL
outing;1;TOTAL
welfare;1;TOTAL
peopleconstantly;1;TOTAL
stretchedhigh;1;TOTAL
energyconstant;1;TOTAL
solvingrecruitment;1;TOTAL
machineprojects;1;TOTAL
tooproactive;1;TOTAL
reactivedata;1;TOTAL
drivenremote;1;TOTAL
personalities;2;TOTAL
serious;6;TOTAL
come;33;TOTAL
conduct;2;TOTAL
useful;3;TOTAL
trainings;8;TOTAL
techniques;5;TOTAL
local;10;TOTAL
close;6;TOTAL
beach;2;TOTAL
nicest;2;TOTAL
keep;22;TOTAL
extensive;1;TOTAL
issues;26;TOTAL
arise;1;TOTAL
solved;3;TOTAL
disorganised;4;TOTAL
modelling;2;TOTAL
function;8;TOTAL
creativity;7;TOTAL
recently;8;TOTAL
loving;3;TOTAL
resources;19;TOTAL
deal;8;TOTAL
raised;4;TOTAL
funding;4;TOTAL
hence;16;TOTAL
assuming;2;TOTAL
hiring;16;TOTAL
swing;2;TOTAL
line;44;TOTAL
effort;11;TOTAL
daily;17;TOTAL
noticed;3;TOTAL
120;1;TOTAL
builds;3;TOTAL
promotions;12;TOTAL
alongside;3;TOTAL
plan;9;TOTAL
rapid;7;TOTAL
unicorn;1;TOTAL
bad;72;TOTAL
described;4;TOTAL
blog;1;TOTAL
posts;1;TOTAL
companyfast;1;TOTAL
introduced;4;TOTAL
oftenhealth;1;TOTAL
insuranceyoung;1;TOTAL
teammatescorrect;1;TOTAL
ceo;68;TOTAL
macro;1;TOTAL
sees;1;TOTAL
row;1;TOTAL
deep;5;TOTAL
appreciated;6;TOTAL
pleasure;1;TOTAL
orientated;3;TOTAL
conditionsopportunity;2;TOTAL
growfast;2;TOTAL
stack;12;TOTAL
staying;8;TOTAL
touch;5;TOTAL
developing;7;TOTAL
constantly;22;TOTAL
innovating;3;TOTAL
advancement;2;TOTAL
give;30;TOTAL
